id,language_id,en,ru,accent,level,frequency_rank,rarity,register,ipa_uk,ipa_us,example,example_ru
707,1,musical,музыкальные,both,A1,1773,не редкое,официальная,/musical/,/musical/,It is musical.,Это музыкальные.
708,1,imperfect,несовершенные,both,A1,15000,очень редкое,официальная,/imperfect/,/imperfect/,This is a imperfect.,Это несовершенные.
709,1,keeping,учета,both,A1,3027,редкое,разговорная,/keeping/,/keeping/,I keeping every day.,Я учета каждый день.
710,1,trouble,беда,both,A1,3097,редкое,разговорная,/trouble/,/trouble/,This is a trouble.,Это беда.
711,1,fresh,свежие,both,A1,2069,не редкое,разговорная,/fresh/,/fresh/,This is a fresh.,Это свежие.
712,1,different,разные,both,A1,420,не редкое,разговорная,/different/,/different/,This is a different.,Это разные.
713,1,image,изображения,both,A1,375,не редкое,разговорная,/image/,/image/,This is a image.,Это изображения.
714,1,plaster,штукатурка,both,A1,15000,очень редкое,разговорная,/plaster/,/plaster/,This is a plaster.,Это штукатурка.
715,1,numerous,многочисленные,both,A1,3691,редкое,официальная,/numerous/,/numerous/,It is numerous.,Это многочисленные.
716,1,existence,существование,both,A1,4329,редкое,официальная,/existence/,/existence/,This is a existence.,Это существование.
717,1,surround,объемный,both,A1,8196,очень редкое,разговорная,/surround/,/surround/,This is a surround.,Это объемный.
718,1,commerce,коммерция,both,A1,1911,не редкое,разговорная,/commerce/,/commerce/,This is a commerce.,Это коммерция.
719,1,passing,прохождение,both,A1,4415,редкое,разговорная,/passing/,/passing/,I passing every day.,Я прохождение каждый день.
720,1,rank,ранг,both,A1,2199,не редкое,разговорная,/rank/,/rank/,This is a rank.,Это ранг.
721,1,around,вокруг,both,A1,425,не редкое,разговорная,/around/,/around/,This is a around.,Это вокруг.
722,1,mill,мельница,both,A1,4844,редкое,разговорная,/mill/,/mill/,This is a mill.,Это мельница.
723,1,popular,популярные,both,A1,673,не редкое,разговорная,/popular/,/popular/,This is a popular.,Это популярные.
724,1,counter,счетчик,both,A1,2257,не редкое,разговорная,/counter/,/counter/,This is a counter.,Это счетчик.
725,1,fruit,фрукты,both,A1,3313,редкое,разговорная,/fruit/,/fruit/,This is a fruit.,Это фрукты.
726,1,praise,хвала,both,A1,6681,редкое,разговорная,/praise/,/praise/,This is a praise.,Это хвала.
727,1,hence,отсюда,both,A1,4519,редкое,официальная,/hence/,/hence/,This is a hence.,Это отсюда.
728,1,beneath,под,both,A1,7639,редкое,разговорная,/beneath/,/beneath/,This is a beneath.,Это под.
729,1,loose,свободный,both,A1,5169,редкое,разговорная,/loose/,/loose/,This is a loose.,Это свободный.
730,1,hammer,молоток,both,A1,7623,редкое,разговорная,/hammer/,/hammer/,This is a hammer.,Это молоток.
731,1,amount,сумма,both,A1,866,не редкое,разговорная,/amount/,/amount/,This is a amount.,Это сумма.
732,1,pack,пакет,both,A1,1562,не редкое,разговорная,/pack/,/pack/,This is a pack.,Это пакет.
733,1,secondary,вторичный,both,A1,2743,не редкое,официальная,/secondary/,/secondary/,It is secondary.,Это вторичный.
734,1,sweet,сладкий,both,A1,2445,не редкое,разговорная,/sweet/,/sweet/,This is a sweet.,Это сладкий.
735,1,meeting,встреча,both,A1,649,не редкое,разговорная,/meeting/,/meeting/,I meeting every day.,Я встреча каждый день.
736,1,tone,тон,both,A1,4038,редкое,разговорная,/tone/,/tone/,This is a tone.,Это тон.
737,1,inclined,склоняюсь,both,A1,15000,очень редкое,разговорная,/inclined/,/inclined/,I inclined every day.,Я склоняюсь каждый день.
738,1,refuse,отказать,both,A1,7274,редкое,разговорная,/refuse/,/refuse/,This is a refuse.,Это отказать.
739,1,game,игры,both,A1,304,не редкое,разговорная,/game/,/game/,This is a game.,Это игры.
740,1,floating,плавающий,both,A1,6898,редкое,разговорная,/floating/,/floating/,I floating every day.,Я плавающий каждый день.
741,1,mineral,минеральные,both,A1,5747,редкое,официальная,/mineral/,/mineral/,It is mineral.,Это минеральные.
742,1,devotion,преданность,both,A1,15000,очень редкое,официальная,/devotion/,/devotion/,This is a devotion.,Это преданность.
743,1,memory,памяти,both,A1,555,не редкое,разговорная,/memory/,/memory/,It is memory.,Это памяти.
744,1,individual,индивидуальный,both,A1,838,не редкое,официальная,/individual/,/individual/,It is individual.,Это индивидуальный.
745,1,withdraw,снять,both,A1,15000,очень редкое,разговорная,/withdraw/,/withdraw/,This is a withdraw.,Это снять.
746,1,size,Размер,both,A1,336,не редкое,разговорная,/size/,/size/,This is a size.,Это Размер.
747,1,severe,тяжелые,both,A1,3921,редкое,разговорная,/severe/,/severe/,This is a severe.,Это тяжелые.
748,1,declare,объявить,both,A1,9237,очень редкое,разговорная,/declare/,/declare/,This is a declare.,Это объявить.
749,1,warrant,ордер,both,A1,6524,редкое,разговорная,/warrant/,/warrant/,This is a warrant.,Это ордер.
750,1,desire,желание,both,A1,3972,редкое,разговорная,/desire/,/desire/,This is a desire.,Это желание.
751,1,fish,рыбы,both,A1,1555,не редкое,разговорная,/fish/,/fish/,It is fish.,Это рыбы.
752,1,provide,обеспечить,both,A1,415,не редкое,разговорная,/provide/,/provide/,I provide every day.,Я обеспечить каждый день.
753,1,title,название,both,A1,377,не редкое,разговорная,/title/,/title/,This is a title.,Это название.
754,1,smoke,дым,both,A1,4190,редкое,разговорная,/smoke/,/smoke/,This is a smoke.,Это дым.
755,1,suffer,страдать,both,A1,6767,редкое,разговорная,/suffer/,/suffer/,This is a suffer.,Это страдать.
756,1,social,социальные,both,A1,557,не редкое,официальная,/social/,/social/,It is social.,Это социальные.
757,1,bond,Бонд,both,A1,3233,редкое,разговорная,/bond/,/bond/,This is a bond.,Это Бонд.
758,1,virtue,добродетель,both,A1,9759,очень редкое,разговорная,/virtue/,/virtue/,This is a virtue.,Это добродетель.
